Plot,Edad,Sp,AB
8,4,HACA,0
8,5,HACA,0
8,6,HACA,0
8,7,HACA,0
8,8,HACA,0
8,9,HACA,0
8,10,HACA,0
9,36,HACA,0
9,37,HACA,0
9,38,HACA,0
9,39,HACA,0
9,40,HACA,0
9,41,HACA,0
9,42,HACA,0
9,43,HACA,0
9,44,HACA,0
9,45,HACA,0
9,46,HACA,0
10,5,HACA,0
10,6,HACA,0
10,7,HACA,0
10,8,HACA,0
10,9,HACA,0
10,10,HACA,0
10,11,HACA,0
10,12,HACA,0
10,13,HACA,0
10,14,HACA,0
11,3,HACA,0
11,4,HACA,0
11,5,HACA,0
11,6,HACA,0
11,7,HACA,0
11,8,HACA,0
11,9,HACA,0
11,10,HACA,0
12,9,HACA,0
12,10,HACA,0
12,11,HACA,0
12,12,HACA,0
12,13,HACA,0
12,14,HACA,0
12,15,HACA,0
12,16,HACA,0
12,17,HACA,0
12,18,HACA,0
12,19,HACA,0.116415643
13,16,HACA,0
13,17,HACA,0
13,18,HACA,0
13,19,HACA,0
13,20,HACA,0
13,21,HACA,0
13,22,HACA,0
13,23,HACA,0
13,24,HACA,0
13,25,HACA,0
14,2,HACA,0
14,3,HACA,0
14,4,HACA,0
14,5,HACA,0
14,6,HACA,0
14,7,HACA,0
14,8,HACA,0
14,9,HACA,0
14,10,HACA,0
15,7,HACA,0.066051986
15,8,HACA,0.129512157
15,9,HACA,0.158890957
15,10,HACA,0.167329079
15,11,HACA,0.214983112
15,12,HACA,0.225507448
15,13,HACA,0.258631615
15,14,HACA,0.381330443
15,15,HACA,0.417223139
15,16,HACA,0.476658145
16,62,HACA,0.169508559
16,63,HACA,0.175634664
16,64,HACA,0.180818292
16,65,HACA,0.189280957
16,66,HACA,0.199594217
16,67,HACA,0.194660935
16,68,HACA,0.196840415
16,69,HACA,0.200119452
16,70,HACA,0.202338202
17,56,HACA,0.353507713
17,57,HACA,0.362490705
17,58,HACA,0.259526034
17,59,HACA,0.385669768
17,60,HACA,0.362559427
17,61,HACA,0.468529274
17,62,HACA,0.361950744
17,63,HACA,0.481488344
1,30,HEPA,0
1,31,HACA,0
1,32,HACA,0
1,33,HACA,0
1,34,HACA,0
1,35,HACA,0
1,36,HACA,0
1,37,HACA,0
1,38,HACA,0
1,39,HACA,0
2,23,HACA,0
2,24,HACA,0
2,25,HACA,0
2,26,HACA,0
2,27,HACA,0
2,28,HACA,0
2,29,HACA,0
2,30,HACA,0
2,31,HACA,0
2,32,HACA,0
2,33,HACA,0
3,40,HACA,0.301907054
3,41,HACA,0.336955447
3,42,HACA,0.3848451
3,43,HACA,0.373928066
3,44,HACA,0.41282491
3,45,HACA,0.477836243
3,46,HACA,0.528101725
3,47,HACA,0.656003816
3,48,HACA,0.82977316
3,49,HACA,0.945815738
3,50,HACA,1.029853342
4,10,HACA,0.051070516
4,11,HACA,0.054118842
4,12,HACA,0.059395736
4,13,HACA,0.055154586
4,14,HACA,0
4,15,HACA,0
4,16,HACA,0
4,17,HACA,0
4,18,HACA,0
4,19,HACA,0
6,18,HACA,0.027577293
6,19,HACA,0
6,20,HACA,0
6,21,HACA,0
6,22,HACA,0
6,23,HACA,0.074264305
6,24,HACA,0.090792028
6,25,HACA,0.128824934
6,26,HACA,0.14522012
6,27,HACA,0.220618344
8,2,HACA,0
8,3,HACA,0
8,4,HACA,0
8,5,HACA,0
8,6,HACA,0
8,7,HACA,0
8,8,HACA,0
8,9,HACA,0
8,10,HACA,0
9,36,HACA,0
9,37,HACA,0
9,38,HACA,0
9,39,HACA,0
9,40,HACA,0
9,41,HACA,0
9,42,HACA,0
9,43,HACA,0
9,44,HACA,0
9,45,HACA,0
9,46,HACA,0
10,5,HACA,0
10,6,HACA,0
10,7,HACA,0
10,8,HACA,0
10,9,HACA,0
10,10,HACA,0
10,11,HACA,0
10,12,HACA,0
10,13,HACA,0
10,14,HACA,0
11,3,HACA,0
11,4,HACA,0
11,5,HACA,0
11,6,HACA,0
11,7,HACA,0
11,8,HACA,0
11,9,HACA,0
11,10,HACA,0
12,9,HACA,0
12,10,HACA,0
12,11,HACA,0
12,12,HACA,0
12,13,HACA,0
12,14,HACA,0
12,15,HACA,0
12,16,HACA,0
12,17,HACA,0
12,18,HACA,0
12,19,HACA,0
13,16,HACA,0.307802449
13,17,HACA,0.396626073
13,18,HACA,0.479686837
13,19,HACA,0.485768764
13,20,HACA,0.510351727
13,21,HACA,0.705287551
13,22,HACA,0.854689916
13,23,HACA,0.988781927
13,24,HACA,1.139004052
13,25,HACA,1.354674387
14,2,HACA,0
14,3,HACA,0
14,4,HACA,0
14,5,HACA,0
14,6,HACA,0
14,7,HACA,0
14,8,HACA,0
14,9,HACA,0
14,10,HACA,0
15,7,HACA,0
15,8,HACA,0
15,9,HACA,0
15,10,HACA,0
15,11,HACA,0
15,12,HACA,0
15,13,HACA,0
15,14,HACA,0
15,15,HACA,0
15,16,HACA,0
16,62,HACA,0
16,63,HACA,0
16,64,HACA,0
16,65,HACA,0
16,66,HACA,0
16,67,HACA,0
16,68,HACA,0
16,69,HACA,0
16,70,HACA,0
17,56,HACA,0
17,57,HACA,0
17,58,HACA,0
17,59,HACA,0
17,60,HACA,0
17,61,HACA,0
17,62,HACA,0
17,63,HACA,0
1,30,HILA,0
1,31,HILA,0
1,32,HILA,0
1,33,HILA,0
1,34,HILA,0
1,35,HILA,0
1,36,HILA,0
1,37,HILA,0
1,38,HILA,0
1,39,HILA,0
2,23,HILA,0
2,24,HILA,0
2,25,HILA,0
2,26,HILA,0
2,27,HILA,0
2,28,HILA,0
2,29,HILA,0
2,30,HILA,0
2,31,HILA,0
2,32,HILA,0
2,33,HILA,0
3,40,HILA,0
3,41,HILA,0
3,42,HILA,0
3,43,HILA,0
3,44,HILA,0
3,45,HILA,0
3,46,HILA,0
3,47,HILA,0
3,48,HILA,0
3,49,HILA,0
3,50,HILA,0
4,10,HILA,0
4,11,HILA,0
4,12,HILA,0
4,13,HILA,0
4,14,HILA,0
4,15,HILA,0
4,16,HILA,0
4,17,HILA,0
4,18,HILA,0
4,19,HILA,0
6,18,HILA,0
6,19,HILA,0
6,20,HILA,0
6,21,HILA,0
6,22,HILA,0
6,23,HILA,0
6,24,HILA,0
6,25,HILA,0
6,26,HILA,0
6,27,HILA,0
8,2,HILA,0
8,3,HILA,0
8,4,HILA,0
8,5,HILA,0
8,6,HILA,0
8,7,HILA,0
8,8,HILA,0
8,9,HILA,0
8,10,HILA,0
9,36,HILA,0.049087385
9,37,HILA,0.051070516
9,38,HILA,0.053092916
9,39,HILA,0.059395736
9,40,HILA,0.066051986
9,41,HILA,0.077931133
9,42,HILA,0.082957681
9,43,HILA,0.096211275
9,44,HILA,0.096211275
9,45,HILA,0.098979804
9,46,HILA,0.098979804
10,5,HILA,0
10,6,HILA,0
10,7,HILA,0
10,8,HILA,0
10,9,HILA,0
10,10,HILA,0
10,11,HILA,0
10,12,HILA,0
10,13,HILA,0
10,14,HILA,0
11,3,HILA,0
11,4,HILA,0
11,5,HILA,0
11,6,HILA,0
11,7,HILA,0
11,8,HILA,0
11,9,HILA,0
11,10,HILA,0
12,9,HILA,0
12,10,HILA,0
12,11,HILA,0
12,12,HILA,0
12,13,HILA,0
12,14,HILA,0
12,15,HILA,0
12,16,HILA,0
12,17,HILA,0
12,18,HILA,0
12,19,HILA,0
13,16,HILA,0
13,17,HILA,0
13,18,HILA,0
13,19,HILA,0
13,20,HILA,0
13,21,HILA,0
13,22,HILA,0
13,23,HILA,0
13,24,HILA,0
13,25,HILA,0
14,2,HILA,0
14,3,HILA,0
14,4,HILA,0
14,5,HILA,0
14,6,HILA,0
14,7,HILA,0
14,8,HILA,0
14,9,HILA,0
14,10,HILA,0
15,7,HILA,0
15,8,HILA,0
15,9,HILA,0
15,10,HILA,0
15,11,HILA,0
15,12,HILA,0
15,13,HILA,0
15,14,HILA,0
15,15,HILA,0
15,16,HILA,0
16,62,HILA,0.180170339
16,63,HILA,0.182447993
16,64,HILA,0.184490029
16,65,HILA,0.118678571
16,66,HILA,0.112469017
16,67,HILA,0.120499713
16,68,HILA,0.112469017
16,69,HILA,0.108149327
16,70,HILA,0.11101603
17,56,HILA,0
17,57,HILA,0
17,58,HILA,0
17,59,HILA,0
17,60,HILA,0
17,61,HILA,0
17,62,HILA,0
17,63,HILA,0
1,30,INLA,0
1,31,INLA,0
1,32,INLA,0
1,33,INLA,0
1,34,INLA,0
1,35,INLA,0
1,36,INLA,0
1,37,INLA,0
1,38,INLA,0
1,39,INLA,0
2,23,INLA,0
2,24,INLA,0
2,25,INLA,0
2,26,INLA,0
2,27,INLA,0
2,28,INLA,0
2,29,INLA,0
2,30,INLA,0
2,31,INLA,0
2,32,INLA,0
2,33,INLA,0
3,40,INLA,0
3,41,INLA,0
3,42,INLA,0
3,43,INLA,0
3,44,INLA,0
3,45,INLA,0
3,46,INLA,0
3,47,INLA,0
3,48,INLA,0
3,49,INLA,0
3,50,INLA,0
4,10,INLA,0.054840427
4,11,INLA,0.04272566
4,12,INLA,0
4,13,INLA,0
4,14,INLA,0
4,15,INLA,0
4,16,INLA,0
4,17,INLA,0
4,18,INLA,0
4,19,INLA,0
6,18,INLA,0
6,19,INLA,0
6,20,INLA,0
6,21,INLA,0
6,22,INLA,0
6,23,INLA,0
6,24,INLA,0
6,25,INLA,0
6,26,INLA,0
6,27,INLA,0
8,2,INLA,0
8,3,INLA,0
8,4,INLA,0
8,5,INLA,0
8,6,INLA,0
8,7,INLA,0
8,8,INLA,0
8,9,INLA,0
8,10,INLA,0
9,36,INLA,0
9,37,INLA,0
9,38,INLA,0
9,39,INLA,0
9,40,INLA,0
9,41,INLA,0
9,42,INLA,0
9,43,INLA,0
9,44,INLA,0
9,45,INLA,0
9,46,INLA,0
10,5,INLA,0
10,6,INLA,0.0254469
10,7,INLA,0.104202701
10,8,INLA,0.183881345
10,9,INLA,0.216769893
10,10,INLA,0.073847062
10,11,INLA,0.072182018
10,12,INLA,0
10,13,INLA,0
10,14,INLA,0
11,3,INLA,0
11,4,INLA,0
11,5,INLA,0
11,6,INLA,0
11,7,INLA,0
11,8,INLA,0
11,9,INLA,0
11,10,INLA,0
12,9,INLA,0
12,10,INLA,0
12,11,INLA,0
12,12,INLA,0
12,13,INLA,0
12,14,INLA,0
12,15,INLA,0
12,16,INLA,0
12,17,INLA,0
12,18,INLA,0
12,19,INLA,0
13,16,INLA,0
13,17,INLA,0
13,18,INLA,0
13,19,INLA,0
13,20,INLA,0
13,21,INLA,0
13,22,INLA,0
13,23,INLA,0
13,24,INLA,0
13,25,INLA,0
14,2,INLA,0
14,3,INLA,0
14,4,INLA,0.007853982
14,5,INLA,0.011309734
14,6,INLA,0.015393804
14,7,INLA,0.015393804
14,8,INLA,0.024052819
14,9,INLA,0.034636059
14,10,INLA,0.041547563
15,7,INLA,0
15,8,INLA,0
15,9,INLA,0
15,10,INLA,0
15,11,INLA,0
15,12,INLA,0
15,13,INLA,0
15,14,INLA,0
15,15,INLA,0
15,16,INLA,0
16,62,INLA,0
16,63,INLA,0
16,64,INLA,0
16,65,INLA,0
16,66,INLA,0
16,67,INLA,0
16,68,INLA,0
16,69,INLA,0
16,70,INLA,0
17,56,INLA,0
17,57,INLA,0
17,58,INLA,0
17,59,INLA,0
17,60,INLA,0
17,61,INLA,0
17,62,INLA,0
17,63,INLA,0
1,30,JAME,0
1,31,JAME,0
1,32,JAME,0
1,33,JAME,0
1,34,JAME,0
1,35,JAME,0
1,36,JAME,0
1,37,JAME,0
1,38,JAME,0
1,39,JAME,0
2,23,JAME,0
2,24,JAME,0
2,25,JAME,0
2,26,JAME,0
2,27,JAME,0
2,28,JAME,0
2,29,JAME,0
2,30,JAME,0
2,31,JAME,0
2,32,JAME,0
2,33,JAME,0
3,40,JAME,0
3,41,JAME,0
3,42,JAME,0
3,43,JAME,0
3,44,JAME,0
3,45,JAME,0
3,46,JAME,0
3,47,JAME,0
3,48,JAME,0
3,49,JAME,0
3,50,JAME,0
4,10,JAME,0
4,11,JAME,0
4,12,JAME,0
4,13,JAME,0
4,14,JAME,0
4,15,JAME,0
4,16,JAME,0
4,17,JAME,0
4,18,JAME,0
4,19,JAME,0
6,18,JAME,0
6,19,JAME,0
6,20,JAME,0
6,21,JAME,0
6,22,JAME,0
6,23,JAME,0
6,24,JAME,0
6,25,JAME,0
6,26,JAME,0
6,27,JAME,0
8,2,JAME,0
8,3,JAME,0
8,4,JAME,0
8,5,JAME,0
8,6,JAME,0
8,7,JAME,0
8,8,JAME,0
8,9,JAME,0
8,10,JAME,0
9,36,JAME,0
9,37,JAME,0
9,38,JAME,0
9,39,JAME,0
9,40,JAME,0
9,41,JAME,0
9,42,JAME,0
9,43,JAME,0
9,44,JAME,0
9,45,JAME,0
9,46,JAME,0
10,5,JAME,0
10,6,JAME,0
10,7,JAME,0
10,8,JAME,0
10,9,JAME,0
10,10,JAME,0
10,11,JAME,0
10,12,JAME,0
10,13,JAME,0
10,14,JAME,0
11,3,JAME,0
11,4,JAME,0
11,5,JAME,0
11,6,JAME,0
11,7,JAME,0
11,8,JAME,0
11,9,JAME,0
11,10,JAME,0
12,9,JAME,0
12,10,JAME,0
12,11,JAME,0
12,12,JAME,0
12,13,JAME,0
12,14,JAME,0
12,15,JAME,0
12,16,JAME,0
12,17,JAME,0
12,18,JAME,0
12,19,JAME,0
13,16,JAME,0
13,17,JAME,0
13,18,JAME,0
13,19,JAME,0
13,20,JAME,0
13,21,JAME,0
13,22,JAME,0
13,23,JAME,0
13,24,JAME,0
13,25,JAME,0
14,2,JAME,0
14,3,JAME,0
14,4,JAME,0
14,5,JAME,0
14,6,JAME,0
14,7,JAME,0
14,8,JAME,0
14,9,JAME,0
14,10,JAME,0
15,7,JAME,0
15,8,JAME,0
15,9,JAME,0
15,10,JAME,0
15,11,JAME,0
15,12,JAME,0
15,13,JAME,0
15,14,JAME,0
15,15,JAME,0
15,16,JAME,0
16,62,JAME,0
16,63,JAME,0
16,64,JAME,0
16,65,JAME,0
16,66,JAME,0
16,67,JAME,0
16,68,JAME,0
16,69,JAME,0.082957681
16,70,JAME,0.096211275
17,56,JAME,0
17,57,JAME,0
17,58,JAME,0
17,59,JAME,0
17,60,JAME,0
17,61,JAME,0
17,62,JAME,0
17,63,JAME,0
1,30,JAMA,0
1,31,JAMA,0
1,32,JAMA,0
1,33,JAMA,0
1,34,JAMA,0
1,35,JAMA,0.102887159
1,36,JAMA,0.119836052
1,37,JAMA,0.126527644
1,38,JAMA,0.144199103
1,39,JAMA,0.183547551
2,23,JAMA,0
2,24,JAMA,0
2,25,JAMA,0.009503318
2,26,JAMA,0.024897122
2,27,JAMA,0.020813051
2,28,JAMA,0.022972896
2,29,JAMA,0.02766565
2,30,JAMA,0.026703538
2,31,JAMA,0.049087385
2,32,JAMA,0.038921773
2,33,JAMA,0.047280969
3,40,JAMA,0
3,41,JAMA,0
3,42,JAMA,0
3,43,JAMA,0
3,44,JAMA,0
3,45,JAMA,0
3,46,JAMA,0
3,47,JAMA,0
3,48,JAMA,0
3,49,JAMA,0
3,50,JAMA,0
4,10,JAMA,0
4,11,JAMA,0
4,12,JAMA,0
4,13,JAMA,0
4,14,JAMA,0
4,15,JAMA,0
4,16,JAMA,0
4,17,JAMA,0
4,18,JAMA,0
4,19,JAMA,0
6,18,JAMA,0.112739194
6,19,JAMA,0.0428042
6,20,JAMA,0.052562772
6,21,JAMA,0.074337936
6,22,JAMA,0.076497781
6,23,JAMA,0.048144907
6,24,JAMA,0.048144907
6,25,JAMA,0.070685835
6,26,JAMA,0.075162604
6,27,JAMA,0.07696902
8,2,JAMA,0
8,3,JAMA,0
8,4,JAMA,0
8,5,JAMA,0
8,6,JAMA,0
8,7,JAMA,0
8,8,JAMA,0
8,9,JAMA,0
8,10,JAMA,0
9,36,JAMA,0.024897122
9,37,JAMA,0.04720243
9,38,JAMA,0.053249995
9,39,JAMA,0.057334066
9,40,JAMA,0.050555145
9,41,JAMA,0.048144907
9,42,JAMA,0.063307804
9,43,JAMA,0.073434728
9,44,JAMA,0.096839594
9,45,JAMA,0.12825552
9,46,JAMA,0.114982291
10,5,JAMA,0
10,6,JAMA,0
10,7,JAMA,0
10,8,JAMA,0
10,9,JAMA,0
10,10,JAMA,0
10,11,JAMA,0
10,12,JAMA,0
10,13,JAMA,0
10,14,JAMA,0
11,3,JAMA,0
11,4,JAMA,0
11,5,JAMA,0
11,6,JAMA,0
11,7,JAMA,0
11,8,JAMA,0
11,9,JAMA,0
11,10,JAMA,0
12,9,JAMA,0
12,10,JAMA,0
12,11,JAMA,0
12,12,JAMA,0.009503318
12,13,JAMA,0.009503318
12,14,JAMA,0.019163715
12,15,JAMA,0.048144907
12,16,JAMA,0.063558346
12,17,JAMA,0.076183622
12,18,JAMA,0.120322999
12,19,JAMA,0.152367244
13,16,JAMA,0
13,17,JAMA,0
13,18,JAMA,0
13,19,JAMA,0
13,20,JAMA,0
13,21,JAMA,0
13,22,JAMA,0
13,23,JAMA,0.024543693
13,24,JAMA,0.265582389
13,25,JAMA,0.028416098
14,2,JAMA,0
14,3,JAMA,0
14,4,JAMA,0
14,5,JAMA,0
14,6,JAMA,0
14,7,JAMA,0
14,8,JAMA,0
14,9,JAMA,0
14,10,JAMA,0
15,7,JAMA,0
15,8,JAMA,0
15,9,JAMA,0
15,10,JAMA,0
15,11,JAMA,0
15,12,JAMA,0
15,13,JAMA,0
15,14,JAMA,0
15,15,JAMA,0
15,16,JAMA,0.120844503
16,62,JAMA,0.08552986
16,63,JAMA,0.082977316
16,64,JAMA,0.080424772
16,65,JAMA,0.077950768
16,66,JAMA,0.10704977
16,67,JAMA,0.10704977
16,68,JAMA,0.121579636
16,69,JAMA,0.126684724
16,70,JAMA,0.169390749
17,56,JAMA,0
17,57,JAMA,0
17,58,JAMA,0
17,59,JAMA,0
17,60,JAMA,0
17,61,JAMA,0
17,62,JAMA,0
17,63,JAMA,0
1,30,JAAL,0
1,31,JAAL,0
1,32,JAAL,0
1,33,JAAL,0
1,34,JAAL,0
1,35,JAAL,0
1,36,JAAL,0
1,37,JAAL,0
1,38,JAAL,0
1,39,JAAL,0
2,23,JAAL,0
2,24,JAAL,0
2,25,JAAL,0
2,26,JAAL,0
2,27,JAAL,0
2,28,JAAL,0
2,29,JAAL,0
2,30,JAAL,0
2,31,JAAL,0
2,32,JAAL,0
2,33,JAAL,0
3,40,JAAL,0
3,41,JAAL,0
3,42,JAAL,0
3,43,JAAL,0
3,44,JAAL,0
3,45,JAAL,0
3,46,JAAL,0
3,47,JAAL,0
3,48,JAAL,0
3,49,JAAL,0
3,50,JAAL,0
4,10,JAAL,0
4,11,JAAL,0
4,12,JAAL,0
4,13,JAAL,0
4,14,JAAL,0
4,15,JAAL,0
4,16,JAAL,0
4,17,JAAL,0
4,18,JAAL,0
4,19,JAAL,0
6,18,JAAL,0
6,19,JAAL,0
6,20,JAAL,0
6,21,JAAL,0
6,22,JAAL,0
6,23,JAAL,0
6,24,JAAL,0
6,25,JAAL,0
6,26,JAAL,0
6,27,JAAL,0
8,2,JAAL,0
8,3,JAAL,0
8,4,JAAL,0
8,5,JAAL,0
8,6,JAAL,0
8,7,JAAL,0
8,8,JAAL,0
8,9,JAAL,0
8,10,JAAL,0
9,36,JAAL,0
9,37,JAAL,0
9,38,JAAL,0
9,39,JAAL,0
9,40,JAAL,0
9,41,JAAL,0
9,42,JAAL,0
9,43,JAAL,0
9,44,JAAL,0
9,45,JAAL,0
9,46,JAAL,0
10,5,JAAL,0
10,6,JAAL,0
10,7,JAAL,0
10,8,JAAL,0
10,9,JAAL,0
10,10,JAAL,0
10,11,JAAL,0
10,12,JAAL,0
10,13,JAAL,0
10,14,JAAL,0
11,3,JAAL,0
11,4,JAAL,0
11,5,JAAL,0
11,6,JAAL,0
11,7,JAAL,0
11,8,JAAL,0
11,9,JAAL,0
11,10,JAAL,0
12,9,JAAL,0
12,10,JAAL,0
12,11,JAAL,0
12,12,JAAL,0
12,13,JAAL,0
12,14,JAAL,0
12,15,JAAL,0
12,16,JAAL,0
12,17,JAAL,0
12,18,JAAL,0
12,19,JAAL,0
13,16,JAAL,0
13,17,JAAL,0
13,18,JAAL,0
13,19,JAAL,0
13,20,JAAL,0
13,21,JAAL,0
13,22,JAAL,0
13,23,JAAL,0
13,24,JAAL,0
13,25,JAAL,0
14,2,JAAL,0
14,3,JAAL,0
14,4,JAAL,0
14,5,JAAL,0
14,6,JAAL,0
14,7,JAAL,0
14,8,JAAL,0
14,9,JAAL,0
14,10,JAAL,0
15,7,JAAL,0
15,8,JAAL,0
15,9,JAAL,0
15,10,JAAL,0
15,11,JAAL,0
15,12,JAAL,0
15,13,JAAL,0
15,14,JAAL,0
15,15,JAAL,0
15,16,JAAL,0
16,62,JAAL,0.124721228
16,63,JAAL,0.145082676
16,64,JAAL,0.170745561
16,65,JAAL,0.21168444
16,66,JAAL,0.225869516
16,67,JAAL,0.253741726
16,68,JAAL,0.26083073
16,69,JAAL,0.267113915
16,70,JAAL,0.261692312
17,56,JAAL,0.020106193
17,57,JAAL,0.017671459
17,58,JAAL,0.022938975
17,59,JAAL,0.028352874
17,60,JAAL,0.027464588
17,61,JAAL,0.038013271
17,62,JAAL,0.038013271
17,63,JAAL,0.038013271
1,30,KRFE,0
1,31,KRFE,0
1,32,KRFE,0
1,33,KRFE,0
1,34,KRFE,0
1,35,KRFE,0
1,36,KRFE,0
1,37,KRFE,0.028627763
1,38,KRFE,0.037738382
1,39,KRFE,0.040212386
2,23,KRFE,0
2,24,KRFE,0
2,25,KRFE,0
2,26,KRFE,0
2,27,KRFE,0
2,28,KRFE,0
2,29,KRFE,0
2,30,KRFE,0
2,31,KRFE,0
2,32,KRFE,0.028293215
2,33,KRFE,0.04272566
3,40,KRFE,0
3,41,KRFE,0
3,42,KRFE,0
3,43,KRFE,0
3,44,KRFE,0
3,45,KRFE,0
3,46,KRFE,0
3,47,KRFE,0
3,48,KRFE,0
3,49,KRFE,0
3,50,KRFE,0
4,10,KRFE,0
4,11,KRFE,0
4,12,KRFE,0
4,13,KRFE,0
4,14,KRFE,0
4,15,KRFE,0
4,16,KRFE,0
4,17,KRFE,0
4,18,KRFE,0
4,19,KRFE,0
6,18,KRFE,0
6,19,KRFE,0
6,20,KRFE,0
6,21,KRFE,0
6,22,KRFE,0
6,23,KRFE,0
6,24,KRFE,0
6,25,KRFE,0
6,26,KRFE,0
6,27,KRFE,0
8,2,KRFE,0.045356744
8,3,KRFE,0.080208787
8,4,KRFE,0.221913984
8,5,KRFE,0.242688032
8,6,KRFE,0.364581827
8,7,KRFE,0.515239259
8,8,KRFE,0.708075714
8,9,KRFE,0.625687447
8,10,KRFE,0.902775919
9,36,KRFE,0
9,37,KRFE,0
9,38,KRFE,0
9,39,KRFE,0
9,40,KRFE,0
9,41,KRFE,0
9,42,KRFE,0
9,43,KRFE,0
9,44,KRFE,0
9,45,KRFE,0
9,46,KRFE,0
10,5,KRFE,0
10,6,KRFE,0
10,7,KRFE,0
10,8,KRFE,0
10,9,KRFE,0
10,10,KRFE,0
10,11,KRFE,0
10,12,KRFE,0
10,13,KRFE,0
10,14,KRFE,0
11,3,KRFE,0
11,4,KRFE,0
11,5,KRFE,0
11,6,KRFE,0.007853982
11,7,KRFE,0.013273229
11,8,KRFE,0.017671459
11,9,KRFE,0.069193578
11,10,KRFE,0.135979911
12,9,KRFE,0
12,10,KRFE,0
12,11,KRFE,0
12,12,KRFE,0
12,13,KRFE,0
12,14,KRFE,0
12,15,KRFE,0
12,16,KRFE,0
12,17,KRFE,0
12,18,KRFE,0
12,19,KRFE,0
13,16,KRFE,0
13,17,KRFE,0
13,18,KRFE,0
13,19,KRFE,0
13,20,KRFE,0
13,21,KRFE,0
13,22,KRFE,0
13,23,KRFE,0
13,24,KRFE,0
13,25,KRFE,0.015707963
14,2,KRFE,0
14,3,KRFE,0
14,4,KRFE,0
14,5,KRFE,0
14,6,KRFE,0
14,7,KRFE,0
14,8,KRFE,0
14,9,KRFE,0
14,10,KRFE,0
15,7,KRFE,0
15,8,KRFE,0
15,9,KRFE,0
15,10,KRFE,0
15,11,KRFE,0
15,12,KRFE,0
15,13,KRFE,0
15,14,KRFE,0
15,15,KRFE,0
15,16,KRFE,0.028627763
16,62,KRFE,1.054721011
16,63,KRFE,1.07138127
16,64,KRFE,1.151943486
16,65,KRFE,1.173011792
16,66,KRFE,1.192823461
16,67,KRFE,1.238631809
16,68,KRFE,1.249116874
16,69,KRFE,1.269144527
16,70,KRFE,1.250785845
17,56,KRFE,0.238211263
17,57,KRFE,0.247753851
17,58,KRFE,0.255136593
17,59,KRFE,0.263913418
17,60,KRFE,0.257630233
17,61,KRFE,0.257630233
17,62,KRFE,0.252682224
17,63,KRFE,0.261380509
1,30,LELA,0
1,31,LELA,0
1,32,LELA,0
1,33,LELA,0
1,34,LELA,0
1,35,LELA,0
1,36,LELA,0
1,37,LELA,0
1,38,LELA,0
1,39,LELA,0
2,23,LELA,0
2,24,LELA,0
2,25,LELA,0
2,26,LELA,0
2,27,LELA,0
2,28,LELA,0
2,29,LELA,0
2,30,LELA,0
2,31,LELA,0
2,32,LELA,0
2,33,LELA,0
3,40,LELA,0
3,41,LELA,0
3,42,LELA,0
3,43,LELA,0
3,44,LELA,0
3,45,LELA,0
3,46,LELA,0
3,47,LELA,0
3,48,LELA,0
3,49,LELA,0
3,50,LELA,0
4,10,LELA,0
4,11,LELA,0
4,12,LELA,0
4,13,LELA,0
4,14,LELA,0
4,15,LELA,0
4,16,LELA,0
4,17,LELA,0
4,18,LELA,0
4,19,LELA,0
6,18,LELA,0
6,19,LELA,0.015393804
6,20,LELA,0.036756634
6,21,LELA,0.041626103
6,22,LELA,0.045945793
6,23,LELA,0.045553093
6,24,LELA,0.047013934
6,25,LELA,0.037738382
6,26,LELA,0
6,27,LELA,0
8,2,LELA,0
8,3,LELA,0
8,4,LELA,0
8,5,LELA,0
8,6,LELA,0
8,7,LELA,0
8,8,LELA,0
8,9,LELA,0
8,10,LELA,0
9,36,LELA,0
9,37,LELA,0
9,38,LELA,0
9,39,LELA,0
9,40,LELA,0
9,41,LELA,0
9,42,LELA,0
9,43,LELA,0
9,44,LELA,0
9,45,LELA,0
9,46,LELA,0
10,5,LELA,0
10,6,LELA,0
10,7,LELA,0
10,8,LELA,0
10,9,LELA,0
10,10,LELA,0
10,11,LELA,0
10,12,LELA,0
10,13,LELA,0
10,14,LELA,0
11,3,LELA,0.055174221
11,4,LELA,0.074023777
11,5,LELA,0.157926292
11,6,LELA,0.167525428
11,7,LELA,0.137562488
11,8,LELA,0.207664183
11,9,LELA,0.220421995
11,10,LELA,0.456316333
12,9,LELA,0
12,10,LELA,0
12,11,LELA,0
12,12,LELA,0
12,13,LELA,0
12,14,LELA,0
12,15,LELA,0
12,16,LELA,0
12,17,LELA,0
12,18,LELA,0
12,19,LELA,0
13,16,LELA,0.765056351
13,17,LELA,0.916608744
13,18,LELA,0.762714883
13,19,LELA,1.079235251
13,20,LELA,0.73124496
13,21,LELA,0.930693878
13,22,LELA,0.905078117
13,23,LELA,1.051869034
13,24,LELA,1.16087739
13,25,LELA,1.551495167
14,2,LELA,0
14,3,LELA,0
14,4,LELA,0
14,5,LELA,0
14,6,LELA,0
14,7,LELA,0
14,8,LELA,0
14,9,LELA,0
14,10,LELA,0
15,7,LELA,0
15,8,LELA,0
15,9,LELA,0
15,10,LELA,0
15,11,LELA,0
15,12,LELA,0
15,13,LELA,0
15,14,LELA,0
15,15,LELA,0
15,16,LELA,0
16,62,LELA,0
16,63,LELA,0
16,64,LELA,0
16,65,LELA,0
16,66,LELA,0
16,67,LELA,0
16,68,LELA,0
16,69,LELA,0
16,70,LELA,0
